coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
4,0,1758015645648026149,2025-09-16 17:40:45.648,,,,,,,,,,,,,,,,,,,,,,184.3283,-146.0968,-95.8895,254.0000,38.40,22.18,445.4
4,0,1758015645674658804,2025-09-16 17:40:45.674,,,,,,,,,,,,,,,130.7796,145.7563,-150.5350,247.0000,-48.10,37.55,480.8,,,,,,,
4,0,1758015645741743915,2025-09-16 17:40:45.741,626.7464,78.1876,-74.6436,636.0000,-7.11,6.74,413.8,,,,,,,,,,,,,,,,,,,,,
4,0,1758015645846743644,2025-09-16 17:40:45.846,,,,,,,,,,,,,,,,,,,,,,179.5223,-141.3209,-103.9285,251.0000,38.21,24.46,445.9
4,0,1758015646002146900,2025-09-16 17:40:46.002,,,,,,,,,,,,,,,132.3038,142.9752,-151.8645,247.0000,-47.22,37.94,458.2,,,,,,,
4,0,1758015646065777730,2025-09-16 17:40:46.065,620.3615,94.0424,-75.7075,632.0000,-8.62,6.88,459.9,,,,,,,,,,,,,,,,,,,,,
4,0,1758015646128306070,2025-09-16 17:40:46.128,,,,,,,,650.0233,-84.1926,-26.7841,656.0000,7.38,2.34,460.5,,,,,,,,,,,,,,
4,0,1758015646161528108,2025-09-16 17:40:46.161,,,,,,,,,,,,,,,142.3683,136.4309,-147.0846,246.0000,-43.78,36.72,482.2,,,,,,,
4,0,1758015646226760016,2025-09-16 17:40:46.226,620.2737,105.5797,-59.4765,632.0000,-9.66,5.40,417.2,,,,,,,,,,,,,,,,,,,,,
4,0,1758015646242585965,2025-09-16 17:40:46.242,,,,,,,,,,,,,,,,,,,,,,184.0189,-146.3752,-81.9288,249.0000,38.50,19.21,459.8
4,0,1758015646327943114,2025-09-16 17:40:46.327,,,,,,,,,,,,,,,148.4060,144.1674,-134.9089,247.0000,-44.17,33.11,454.4,,,,,,,
4,0,1758015646388773163,2025-09-16 17:40:46.388,625.7243,95.7493,-61.6208,636.0000,-8.70,5.56,456.5,,,,,,,,,,,,,,,,,,,,,
4,0,1758015646436913490,2025-09-16 17:40:46.436,,,,,,,,,,,,,,,,,,,,,,191.2690,-145.3390,-88.4802,256.0000,37.23,20.22,470.1
4,0,1758015646484410090,2025-09-16 17:40:46.484,,,,,,,,,,,,,,,136.6465,138.1814,-152.4554,247.0000,-45.32,38.11,486.7,,,,,,,
4,0,1758015646550813811,2025-09-16 17:40:46.550,613.5118,127.8341,-96.0087,634.0000,-11.77,8.71,420.4,,,,,,,,,,,,,,,,,,,,,
4,0,1758015646650760597,2025-09-16 17:40:46.650,,,,,,,,,,,,,,,130.8282,146.0153,-156.7307,251.0000,-48.14,38.64,460.5,,,,,,,
4,0,1758015646712807551,2025-09-16 17:40:46.712,615.3747,107.8428,-81.1412,630.0000,-9.94,7.40,459.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015646836387540,2025-09-16 17:40:46.836,,,,,,,,,,,,,,,,,,,,,,185.8865,-134.5594,-101.6905,251.0000,35.90,23.90,449.4
4,0,1758015646875806688,2025-09-16 17:40:46.875,618.8103,116.9254,-73.1999,634.0000,-10.70,6.63,467.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015647027949293,2025-09-16 17:40:47.027,,,,,,,,609.3066,-203.9894,-43.2411,644.0000,18.51,3.85,407.1,,,,,,,,,,,,,,
4,0,1758015647036848957,2025-09-16 17:40:47.036,618.9440,121.4881,-64.0697,634.0000,-11.11,5.80,458.8,,,,,,,,,,,,,,,,,,,,,
4,0,1758015647137603457,2025-09-16 17:40:47.137,,,,,,,,,,,,,,,132.6415,140.5099,-157.0484,249.0000,-46.65,39.10,460.9,,,,,,,
4,0,1758015647198914696,2025-09-16 17:40:47.198,615.8948,115.2616,-74.4942,631.0000,-10.60,6.78,452.2,,,,,,,,,,,,,,,,,,,,,
